"year_","box1","box2","no"
2021,156,101,2
2021,156,102,2
2021,156,103,2
2021,156,120,2
2021,156,123,2
2021,156,147,2
2021,156,126,2
2021,156,152,2
2021,156,153,2
2021,156,158,2
2021,156,177,2
2021,156,178,2
2021,156,181,2
2021,156,182,2
2021,156,199,2
2021,156,200,2
2021,157,120,2
2021,157,129,2
2021,157,145,2
2021,157,150,2
2021,157,155,2
2021,157,160,2
2021,157,178,2
2021,157,183,2
2021,157,199,2
2021,157,200,2
2021,157,204,2
2021,157,206,2
2021,158,120,2
2021,158,130,2
2021,158,133,2
2021,158,156,2
2021,158,161,2
2021,158,180,2
2021,158,181,2
2021,158,183,2
2021,158,184,2
2021,158,206,2
2021,160,106,2
2021,160,120,2
2021,160,134,2
2021,160,147,2
2021,160,157,2
2021,160,162,2
2021,160,181,2
2021,160,186,2
2021,160,193,2
2021,160,195,2
2021,160,206,2
2021,161,106,2
2021,161,116,2
2021,161,120,2
2021,161,136,2
2021,161,142,2
2021,161,145,2
2021,161,158,2
2021,161,140,2
2021,161,163,2
2021,161,167,2
2021,161,182,2
2021,161,183,2
2021,161,188,2
2021,161,191,2
2021,161,193,2
2021,161,195,2
2021,161,211,2
2021,162,106,2
2021,162,116,2
2021,162,133,2
2021,162,136,2
2021,162,138,2
2021,162,160,2
2021,162,165,2
2021,162,184,2
2021,162,188,2
2021,162,191,2
2021,162,193,2
2021,162,211,2
2021,140,108,2
2021,163,108,2
2021,140,113,2
2021,163,113,2
2021,140,116,2
2021,163,116,2
2021,140,134,2
2021,163,134,2
2021,140,161,2
2021,163,161,2
2021,140,186,2
2021,163,186,2
2021,140,188,2
2021,163,188,2
2021,140,191,2
2021,163,191,2
2021,165,113,2
2021,165,136,2
2021,165,142,2
2021,165,162,2
2021,165,186,2
2021,165,211,2
2021,165,213,2
2021,167,134,2
2021,167,136,2
2021,167,138,2
2021,167,142,2
2021,167,161,2
2021,167,184,2
2021,167,193,2
2021,167,211,2
2021,167,213,2
2021,177,123,2
2021,177,125,2
2021,177,129,2
2021,177,156,2
2021,177,180,2
2021,177,200,2
2021,177,201,2
2021,178,150,2
2021,178,126,2
2021,178,152,2
2021,178,153,2
2021,178,156,2
2021,178,157,2
2021,178,181,2
2021,178,199,2
2021,178,204,2
2021,178,223,2
2021,178,224,2
2021,180,129,2
2021,180,130,2
2021,180,147,2
2021,180,150,2
2021,180,158,2
2021,180,177,2
2021,180,182,2
2021,180,201,2
2021,180,204,2
2021,180,206,2
2021,180,223,2
2021,180,224,2
2021,181,130,2
2021,181,147,2
2021,181,155,2
2021,181,156,2
2021,181,158,2
2021,181,160,2
2021,181,178,2
2021,181,183,2
2021,181,195,2
2021,181,200,2
2021,181,219,2
2021,181,230,2
2021,181,221,2
2021,181,223,2
2021,181,226,2
2021,181,244,2
2021,181,228,2
2021,182,130,2
2021,182,133,2
2021,182,145,2
2021,182,147,2
2021,182,156,2
2021,182,161,2
2021,182,180,2
2021,182,184,2
2021,182,195,2
2021,182,199,2
2021,182,204,2
2021,182,219,2
2021,182,230,2
2021,182,221,2
2021,182,228,2
2021,183,133,2
2021,183,145,2
2021,183,157,2
2021,183,158,2
2021,183,161,2
2021,183,181,2
2021,183,186,2
2021,183,193,2
2021,183,204,2
2021,183,209,2
2021,183,219,2
2021,183,230,2
2021,183,221,2
2021,183,228,2
2021,184,133,2
2021,184,134,2
2021,184,145,2
2021,184,158,2
2021,184,162,2
2021,184,167,2
2021,184,182,2
2021,184,188,2
2021,184,191,2
2021,184,206,2
2021,184,209,2
2021,184,211,2
2021,184,219,2
2021,184,230,2
2021,186,133,2
2021,186,134,2
2021,186,142,2
2021,186,160,2
2021,186,140,2
2021,186,163,2
2021,186,165,2
2021,186,183,2
2021,186,195,2
2021,186,209,2
2021,186,213,2
2021,186,214,2
2021,186,216,2
2021,188,138,2
2021,191,138,2
2021,188,161,2
2021,191,161,2
2021,188,162,2
2021,191,162,2
2021,188,140,2
2021,191,140,2
2021,188,163,2
2021,191,163,2
2021,188,184,2
2021,191,184,2
2021,188,193,2
2021,191,193,2
2021,188,209,2
2021,191,209,2
2021,188,214,2
2021,191,214,2
2021,188,216,2
2021,191,216,2
2021,193,160,2
2021,193,161,2
2021,193,162,2
2021,193,167,2
2021,193,183,2
2021,193,188,2
2021,193,191,2
2021,193,206,2
2021,193,213,2
2021,193,214,2
2021,193,216,2
2021,193,219,2
2021,193,230,2
2021,193,231,2
2021,195,160,2
2021,195,161,2
2021,195,181,2
2021,195,182,2
2021,195,186,2
2021,195,204,2
2021,195,211,2
2021,195,216,2
2021,195,221,2
2021,195,228,2
2021,195,231,2
2021,195,242,2
2021,195,251,2
2021,199,155,2
2021,199,156,2
2021,199,157,2
2021,199,178,2
2021,199,182,2
2021,199,201,2
2021,199,206,2
2021,199,221,2
2021,199,223,2
2021,199,224,2
2021,199,226,2
2021,199,244,2
2021,200,155,2
2021,200,156,2
2021,200,157,2
2021,200,177,2
2021,200,181,2
2021,200,206,2
2021,200,221,2
2021,200,225,2
2021,200,245,2
2021,200,226,2
2021,200,244,2
2021,201,155,2
2021,201,177,2
2021,201,180,2
2021,201,199,2
2021,201,204,2
2021,201,223,2
2021,201,225,2
2021,201,245,2
2021,204,157,2
2021,204,178,2
2021,204,180,2
2021,204,182,2
2021,204,183,2
2021,204,195,2
2021,204,201,2
2021,204,219,2
2021,204,230,2
2021,204,224,2
2021,204,225,2
2021,204,245,2
2021,204,228,2
2021,204,242,2
2021,204,247,2
2021,206,157,2
2021,206,158,2
2021,206,160,2
2021,206,180,2
2021,206,184,2
2021,206,193,2
2021,206,199,2
2021,206,200,2
2021,206,209,2
2021,206,223,2
2021,206,226,2
2021,206,244,2
2021,206,231,2
2021,206,242,2
2021,206,251,2
2021,209,183,2
2021,209,184,2
2021,209,186,2
2021,209,188,2
2021,209,191,2
2021,209,206,2
2021,209,213,2
2021,209,214,2
2021,209,228,2
2021,209,233,2
2021,209,238,2
2021,209,239,2
2021,209,242,2
2021,209,251,2
2021,209,252,2
2021,211,161,2
2021,211,162,2
2021,211,165,2
2021,211,167,2
2021,211,184,2
2021,211,195,2
2021,211,219,2
2021,211,230,2
2021,211,231,2
2021,211,233,2
2021,211,236,2
2021,213,165,2
2021,213,167,2
2021,213,186,2
2021,213,193,2
2021,213,209,2
2021,213,216,2
2021,213,233,2
2021,213,236,2
2021,214,186,2
2021,214,188,2
2021,214,191,2
2021,214,193,2
2021,214,209,2
2021,214,231,2
2021,214,238,2
2021,214,239,2
2021,214,254,2
2021,214,255,2
2021,216,186,2
2021,216,188,2
2021,216,191,2
2021,216,193,2
2021,216,195,2
2021,216,213,2
2021,216,219,2
2021,216,230,2
2021,216,236,2
2021,216,238,2
2021,216,239,2
2021,216,251,2
2021,216,252,2
2021,216,254,2
2021,219,181,2
2021,230,181,2
2021,219,182,2
2021,230,182,2
2021,219,183,2
2021,230,183,2
2021,219,184,2
2021,230,184,2
2021,219,193,2
2021,230,193,2
2021,219,204,2
2021,230,204,2
2021,219,211,2
2021,230,211,2
2021,219,216,2
2021,230,216,2
2021,219,221,2
2021,230,221,2
2021,219,226,2
2021,230,226,2
2021,219,244,2
2021,230,244,2
2021,219,233,2
2021,230,233,2
2021,219,238,2
2021,230,238,2
2021,219,239,2
2021,230,239,2
2021,219,247,2
2021,230,247,2
2021,219,252,2
2021,230,252,2
2021,219,261,2
2021,230,261,2
2021,219,262,2
2021,230,262,2
2021,219,263,2
2021,230,263,2
2021,221,181,2
2021,221,182,2
2021,221,183,2
2021,221,195,2
2021,221,199,2
2021,221,200,2
2021,221,219,2
2021,221,230,2
2021,221,223,2
2021,221,225,2
2021,221,245,2
2021,221,242,2
2021,221,247,2
2021,223,178,2
2021,223,180,2
2021,223,181,2
2021,223,199,2
2021,223,201,2
2021,223,206,2
2021,223,221,2
2021,223,228,2
2021,223,242,2
2021,223,246,2
2021,223,247,2
2021,224,178,2
2021,224,180,2
2021,224,199,2
2021,224,204,2
2021,224,226,2
2021,224,244,2
2021,224,246,2
2021,224,247,2
2021,225,200,2
2021,245,200,2
2021,225,201,2
2021,245,201,2
2021,225,204,2
2021,245,204,2
2021,225,221,2
2021,245,221,2
2021,225,228,2
2021,245,228,2
2021,225,242,2
2021,245,242,2
2021,225,263,2
2021,245,263,2
2021,225,266,2
2021,245,266,2
2021,225,267,2
2021,245,267,2
2021,226,181,2
2021,244,181,2
2021,226,199,2
2021,244,199,2
2021,226,200,2
2021,244,200,2
2021,226,206,2
2021,244,206,2
2021,226,219,2
2021,244,219,2
2021,226,230,2
2021,244,230,2
2021,226,224,2
2021,244,224,2
2021,226,246,2
2021,244,246,2
2021,226,251,2
2021,244,251,2
2021,226,262,2
2021,244,262,2
2021,226,263,2
2021,244,263,2
2021,226,266,2
2021,244,266,2
2021,226,267,2
2021,244,267,2
2021,228,181,2
2021,228,182,2
2021,228,183,2
2021,228,195,2
2021,228,204,2
2021,228,209,2
2021,228,223,2
2021,228,225,2
2021,228,245,2
2021,228,231,2
2021,228,247,2
2021,228,251,2
2021,228,262,2
2021,228,263,2
2021,231,193,2
2021,231,195,2
2021,231,206,2
2021,231,211,2
2021,231,214,2
2021,231,228,2
2021,231,236,2
2021,231,242,2
2021,231,254,2
2021,231,258,2
2021,231,261,2
2021,231,262,2
2021,233,209,2
2021,233,211,2
2021,233,213,2
2021,233,219,2
2021,233,230,2
2021,233,251,2
2021,233,252,2
2021,233,255,2
2021,233,258,2
2021,233,271,2
2021,236,211,2
2021,236,213,2
2021,236,216,2
2021,236,231,2
2021,236,238,2
2021,236,239,2
2021,236,256,2
2021,236,258,2
2021,236,271,2
2021,238,209,2
2021,239,209,2
2021,238,214,2
2021,239,214,2
2021,238,216,2
2021,239,216,2
2021,238,219,2
2021,239,219,2
2021,238,230,2
2021,239,230,2
2021,238,236,2
2021,239,236,2
2021,238,251,2
2021,239,251,2
2021,238,255,2
2021,239,255,2
2021,238,261,2
2021,239,261,2
2021,238,271,2
2021,239,271,2
2021,242,195,2
2021,242,204,2
2021,242,206,2
2021,242,209,2
2021,242,221,2
2021,242,223,2
2021,242,225,2
2021,242,245,2
2021,242,231,2
2021,242,246,2
2021,242,252,2
2021,242,261,2
2021,242,266,2
2021,242,267,2
2021,242,269,2
2021,242,274,2
2021,246,223,2
2021,246,224,2
2021,246,226,2
2021,246,244,2
2021,246,242,2
2021,246,263,2
2021,246,267,2
2021,246,276,2
2021,247,204,2
2021,247,219,2
2021,247,230,2
2021,247,221,2
2021,247,223,2
2021,247,224,2
2021,247,228,2
2021,247,251,2
2021,247,262,2
2021,247,269,2
2021,247,274,2
2021,247,276,2
2021,251,195,2
2021,251,206,2
2021,251,209,2
2021,251,216,2
2021,251,226,2
2021,251,244,2
2021,251,228,2
2021,251,233,2
2021,251,238,2
2021,251,239,2
2021,251,247,2
2021,251,258,2
2021,251,263,2
2021,251,269,2
2021,252,209,2
2021,252,216,2
2021,252,219,2
2021,252,230,2
2021,252,233,2
2021,252,242,2
2021,252,254,2
2021,252,262,2
2021,252,269,2
2021,252,271,2
2021,254,214,2
2021,254,216,2
2021,254,231,2
2021,254,252,2
2021,254,256,2
2021,254,261,2
2021,254,273,2
2021,255,214,2
2021,255,233,2
2021,255,238,2
2021,255,239,2
2021,255,258,2
2021,255,273,2
2021,256,236,2
2021,256,254,2
2021,256,258,2
2021,258,231,2
2021,258,233,2
2021,258,236,2
2021,258,251,2
2021,258,255,2
2021,258,256,2
2021,258,262,2
2021,258,269,2
2021,258,273,2
2021,261,219,2
2021,261,230,2
2021,261,231,2
2021,261,238,2
2021,261,239,2
2021,261,242,2
2021,261,254,2
2021,261,263,2
2021,261,271,2
2021,261,274,2
2021,262,219,2
2021,262,230,2
2021,262,226,2
2021,262,244,2
2021,262,228,2
2021,262,231,2
2021,262,247,2
2021,262,252,2
2021,262,258,2
2021,262,267,2
2021,262,274,2
2021,263,219,2
2021,263,230,2
2021,263,225,2
2021,263,245,2
2021,263,226,2
2021,263,244,2
2021,263,228,2
2021,263,246,2
2021,263,251,2
2021,263,261,2
2021,263,266,2
2021,263,276,2
2021,266,225,2
2021,266,245,2
2021,266,226,2
2021,266,244,2
2021,266,242,2
2021,266,263,2
2021,266,274,2
2021,266,277,2
2021,267,225,2
2021,267,245,2
2021,267,226,2
2021,267,244,2
2021,267,242,2
2021,267,246,2
2021,267,262,2
2021,267,269,2
2021,267,277,2
2021,269,242,2
2021,269,247,2
2021,269,251,2
2021,269,252,2
2021,269,258,2
2021,269,267,2
2021,269,276,2
2021,271,233,2
2021,271,236,2
2021,271,238,2
2021,271,239,2
2021,271,252,2
2021,271,261,2
2021,273,254,2
2021,273,255,2
2021,273,258,2
2021,274,242,2
2021,274,247,2
2021,274,261,2
2021,274,262,2
2021,274,266,2
2021,274,277,2
2021,276,246,2
2021,276,247,2
2021,276,263,2
2021,276,269,2
2021,277,266,2
2021,277,267,2
2021,277,274,2
2021,1,7,3
2021,1,30,3
2021,1,31,3
2021,1,63,3
2021,1,64,3
2021,1,96,3
2021,4,28,3
2021,4,41,3
2021,4,61,3
2021,4,70,3
2021,4,71,3
2021,4,96,3
2021,6,10,3
2021,6,35,3
2021,6,36,3
2021,6,43,3
2021,6,44,3
2021,6,64,3
2021,6,68,3
2021,6,70,3
2021,6,71,3
2021,6,73,3
2021,7,1,3
2021,7,11,3
2021,7,12,3
2021,7,34,3
2021,7,38,3
2021,7,46,3
2021,7,64,3
2021,7,70,3
2021,7,71,3
2021,7,73,3
2021,7,74,3
2021,7,75,3
2021,7,76,3
2021,10,6,3
2021,10,14,3
2021,10,31,3
2021,10,48,3
2021,10,55,3
2021,10,63,3
2021,10,71,3
2021,10,73,3
2021,10,77,3
2021,10,78,3
2021,10,103,3
2021,10,106,3
2021,10,120,3
2021,11,7,3
2021,12,7,3
2021,11,21,3
2021,12,21,3
2021,11,49,3
2021,12,49,3
2021,11,30,3
2021,12,30,3
2021,11,41,3
2021,12,41,3
2021,11,61,3
2021,12,61,3
2021,11,73,3
2021,12,73,3
2021,11,80,3
2021,12,80,3
2021,11,85,3
2021,12,85,3
2021,11,103,3
2021,12,103,3
2021,11,106,3
2021,12,106,3
2021,11,108,3
2021,12,108,3
2021,11,116,3
2021,12,116,3
2021,11,120,3
2021,12,120,3
2021,14,10,3
2021,14,18,3
2021,14,44,3
2021,14,76,3
2021,14,77,3
2021,14,78,3
2021,14,85,3
2021,14,111,3
2021,17,24,3
2021,17,46,3
2021,17,55,3
2021,17,85,3
2021,17,111,3
2021,18,14,3
2021,18,48,3
2021,18,80,3
2021,18,111,3
2021,21,11,3
2021,49,11,3
2021,21,12,3
2021,49,12,3
2021,21,44,3
2021,49,44,3
2021,21,76,3
2021,49,76,3
2021,21,77,3
2021,49,77,3
2021,21,78,3
2021,49,78,3
2021,21,108,3
2021,49,108,3
2021,21,113,3
2021,49,113,3
2021,24,17,3
2021,24,28,3
2021,24,43,3
2021,24,52,3
2021,24,74,3
2021,24,75,3
2021,24,81,3
2021,24,85,3
2021,24,106,3
2021,24,108,3
2021,24,111,3
2021,24,116,3
2021,28,4,3
2021,28,24,3
2021,28,32,3
2021,28,38,3
2021,28,48,3
2021,28,55,3
2021,28,64,3
2021,28,70,3
2021,28,77,3
2021,28,78,3
2021,28,100,3
2021,28,101,3
2021,28,102,3
2021,28,103,3
2021,28,106,3
2021,28,120,3
2021,30,1,3
2021,30,11,3
2021,30,12,3
2021,30,34,3
2021,30,46,3
2021,30,68,3
2021,30,74,3
2021,30,75,3
2021,30,76,3
2021,30,96,3
2021,30,100,3
2021,30,101,3
2021,30,102,3
2021,30,103,3
2021,31,1,3
2021,31,10,3
2021,31,35,3
2021,31,36,3
2021,31,43,3
2021,31,44,3
2021,31,73,3
2021,31,96,3
2021,31,100,3
2021,31,101,3
2021,31,102,3
2021,32,28,3
2021,32,35,3
2021,32,36,3
2021,32,41,3
2021,32,61,3
2021,32,70,3
2021,32,71,3
2021,32,96,3
2021,34,7,3
2021,34,30,3
2021,34,41,3
2021,34,61,3
2021,34,70,3
2021,34,71,3
2021,34,98,3
2021,34,100,3
2021,34,125,3
2021,35,6,3
2021,36,6,3
2021,35,31,3
2021,36,31,3
2021,35,32,3
2021,36,32,3
2021,35,63,3
2021,36,63,3
2021,35,70,3
2021,36,70,3
2021,35,98,3
2021,36,98,3
2021,35,100,3
2021,36,100,3
2021,35,125,3
2021,36,125,3
2021,38,7,3
2021,38,28,3
2021,38,43,3
2021,38,73,3
2021,38,98,3
2021,38,100,3
2021,38,101,3
2021,38,102,3
2021,38,125,3
2021,41,4,3
2021,61,4,3
2021,41,11,3
2021,61,11,3
2021,41,12,3
2021,61,12,3
2021,41,32,3
2021,61,32,3
2021,41,34,3
2021,61,34,3
2021,41,46,3
2021,61,46,3
2021,41,68,3
2021,61,68,3
2021,41,76,3
2021,61,76,3
2021,41,96,3
2021,61,96,3
2021,41,106,3
2021,61,106,3
2021,41,120,3
2021,61,120,3
2021,41,123,3
2021,61,123,3
2021,41,125,3
2021,61,125,3
2021,41,129,3
2021,61,129,3
2021,43,6,3
2021,43,24,3
2021,43,31,3
2021,43,38,3
2021,43,48,3
2021,43,55,3
2021,43,64,3
2021,43,70,3
2021,43,77,3
2021,43,78,3
2021,43,100,3
2021,43,101,3
2021,43,116,3
2021,43,129,3
2021,43,130,3
2021,43,133,3
2021,43,134,3
2021,43,145,3
2021,43,147,3
2021,44,6,3
2021,44,14,3
2021,44,21,3
2021,44,49,3
2021,44,31,3
2021,44,63,3
2021,44,71,3
2021,44,80,3
2021,44,85,3
2021,44,102,3
2021,44,108,3
2021,44,116,3
2021,44,129,3
2021,44,130,3
2021,44,133,3
2021,44,134,3
2021,44,145,3
2021,44,147,3
2021,46,7,3
2021,46,17,3
2021,46,30,3
2021,46,41,3
2021,46,61,3
2021,46,52,3
2021,46,73,3
2021,46,81,3
2021,46,103,3
2021,46,111,3
2021,46,113,3
2021,46,120,3
2021,46,133,3
2021,46,134,3
2021,46,136,3
2021,48,10,3
2021,48,18,3
2021,48,28,3
2021,48,43,3
2021,48,74,3
2021,48,75,3
2021,48,106,3
2021,48,108,3
2021,48,113,3
2021,48,116,3
2021,52,24,3
2021,52,46,3
2021,52,55,3
2021,52,85,3
2021,52,113,3
2021,55,10,3
2021,55,17,3
2021,55,28,3
2021,55,43,3
2021,55,52,3
2021,55,74,3
2021,55,75,3
2021,55,106,3
2021,55,116,3
2021,55,136,3
2021,55,138,3
2021,63,1,3
2021,63,10,3
2021,63,35,3
2021,63,36,3
2021,63,44,3
2021,63,74,3
2021,63,75,3
2021,63,98,3
2021,63,103,3
2021,63,123,3
2021,63,125,3
2021,63,129,3
2021,64,1,3
2021,64,6,3
2021,64,7,3
2021,64,28,3
2021,64,43,3
2021,64,73,3
2021,64,101,3
2021,64,102,3
2021,64,123,3
2021,64,126,3
2021,64,152,3
2021,64,153,3
2021,68,6,3
2021,68,30,3
2021,68,41,3
2021,68,61,3
2021,68,71,3
2021,68,101,3
2021,68,123,3
2021,68,126,3
2021,68,152,3
2021,68,153,3
2021,70,4,3
2021,70,6,3
2021,70,7,3
2021,70,28,3
2021,70,32,3
2021,70,34,3
2021,70,35,3
2021,70,36,3
2021,70,43,3
2021,70,74,3
2021,70,75,3
2021,70,103,3
2021,70,129,3
2021,70,150,3
2021,70,126,3
2021,70,152,3
2021,70,153,3
2021,71,4,3
2021,71,6,3
2021,71,7,3
2021,71,10,3
2021,71,32,3
2021,71,34,3
2021,71,44,3
2021,71,68,3
2021,71,76,3
2021,71,98,3
2021,71,106,3
2021,71,120,3
2021,71,130,3
2021,71,150,3
2021,71,126,3
2021,71,152,3
2021,71,153,3
2021,71,156,3
2021,73,6,3
2021,73,7,3
2021,73,10,3
2021,73,11,3
2021,73,12,3
2021,73,31,3
2021,73,38,3
2021,73,46,3
2021,73,64,3
2021,73,77,3
2021,73,96,3
2021,73,116,3
2021,73,123,3
2021,73,125,3
2021,73,130,3
2021,73,133,3
2021,73,134,3
2021,73,145,3
2021,73,147,3
2021,73,150,3
2021,73,156,3
2021,74,7,3
2021,75,7,3
2021,74,24,3
2021,75,24,3
2021,74,30,3
2021,75,30,3
2021,74,48,3
2021,75,48,3
2021,74,55,3
2021,75,55,3
2021,74,63,3
2021,75,63,3
2021,74,70,3
2021,75,70,3
2021,74,78,3
2021,75,78,3
2021,74,100,3
2021,75,100,3
2021,74,101,3
2021,75,101,3
2021,74,108,3
2021,75,108,3
2021,74,123,3
2021,75,123,3
2021,74,136,3
2021,75,136,3
2021,74,142,3
2021,75,142,3
2021,74,150,3
2021,75,150,3
2021,74,156,3
2021,75,156,3
2021,74,157,3
2021,75,157,3
2021,74,158,3
2021,75,158,3
2021,74,160,3
2021,75,160,3
2021,74,161,3
2021,75,161,3
2021,74,162,3
2021,75,162,3
2021,76,7,3
2021,76,14,3
2021,76,21,3
2021,76,49,3
2021,76,30,3
2021,76,41,3
2021,76,61,3
2021,76,71,3
2021,76,80,3
2021,76,85,3
2021,76,102,3
2021,76,113,3
2021,76,129,3
2021,76,130,3
2021,76,136,3
2021,76,142,3
2021,76,145,3
2021,76,147,3
2021,76,160,3
2021,76,161,3
2021,76,162,3
2021,77,10,3
2021,77,14,3
2021,77,21,3
2021,77,49,3
2021,77,28,3
2021,77,43,3
2021,77,73,3
2021,77,80,3
2021,77,103,3
2021,77,111,3
2021,77,129,3
2021,77,130,3
2021,77,138,3
2021,77,142,3
2021,77,145,3
2021,77,147,3
2021,77,160,3
2021,77,161,3
2021,77,162,3
2021,77,140,3
2021,77,163,3
2021,78,10,3
2021,78,14,3
2021,78,21,3
2021,78,49,3
2021,78,28,3
2021,78,43,3
2021,78,74,3
2021,78,75,3
2021,78,81,3
2021,78,120,3
2021,78,133,3
2021,78,134,3
2021,78,138,3
2021,78,142,3
2021,78,140,3
2021,78,163,3
2021,80,11,3
2021,80,12,3
2021,80,18,3
2021,80,44,3
2021,80,76,3
2021,80,77,3
2021,80,116,3
2021,80,136,3
2021,80,138,3
2021,81,24,3
2021,81,46,3
2021,81,78,3
2021,81,108,3
2021,81,136,3
2021,81,138,3
2021,85,11,3
2021,85,12,3
2021,85,14,3
2021,85,17,3
2021,85,24,3
2021,85,44,3
2021,85,52,3
2021,85,76,3
2021,85,106,3
2021,85,134,3
2021,85,142,3
2021,85,140,3
2021,85,163,3
2021,85,165,3
2021,96,1,3
2021,96,4,3
2021,96,30,3
2021,96,31,3
2021,96,32,3
2021,96,41,3
2021,96,61,3
2021,96,73,3
2021,96,102,3
2021,96,129,3
2021,96,150,3
2021,96,177,3
2021,98,34,3
2021,98,35,3
2021,98,36,3
2021,98,38,3
2021,98,63,3
2021,98,71,3
2021,98,101,3
2021,98,129,3
2021,98,150,3
2021,98,177,3
2021,100,28,3
2021,100,30,3
2021,100,31,3
2021,100,34,3
2021,100,35,3
2021,100,36,3
2021,100,38,3
2021,100,43,3
2021,100,74,3
2021,100,75,3
2021,100,103,3
2021,100,120,3
2021,100,130,3
2021,100,155,3
2021,100,156,3
2021,100,177,3
2021,101,28,3
2021,101,30,3
2021,101,31,3
2021,101,38,3
2021,101,43,3
2021,101,64,3
2021,101,68,3
2021,101,74,3
2021,101,75,3
2021,101,98,3
2021,101,106,3
2021,101,133,3
2021,101,145,3
2021,101,147,3
2021,101,155,3
2021,101,157,3
2021,101,177,3
2021,101,180,3
2021,102,28,3
2021,102,30,3
2021,102,31,3
2021,102,38,3
2021,102,44,3
2021,102,64,3
2021,102,76,3
2021,102,96,3
2021,102,106,3
2021,102,125,3
2021,102,133,3
2021,102,145,3
2021,102,147,3
2021,102,126,3
2021,102,152,3
2021,102,153,3
2021,102,155,3
2021,102,157,3
2021,102,177,3
2021,102,180,3
2021,103,10,3
2021,103,11,3
2021,103,12,3
2021,103,28,3
2021,103,30,3
2021,103,46,3
2021,103,63,3
2021,103,70,3
2021,103,77,3
2021,103,100,3
2021,103,116,3
2021,103,125,3
2021,103,134,3
2021,103,126,3
2021,103,152,3
2021,103,153,3
2021,103,155,3
2021,103,157,3
2021,103,158,3
2021,103,160,3
2021,103,161,3
2021,103,177,3
2021,103,180,3
2021,106,10,3
2021,106,11,3
2021,106,12,3
2021,106,24,3
2021,106,28,3
2021,106,41,3
2021,106,61,3
2021,106,48,3
2021,106,55,3
2021,106,71,3
2021,106,85,3
2021,106,101,3
2021,106,102,3
2021,106,113,3
2021,106,123,3
2021,106,138,3
2021,106,150,3
2021,106,156,3
2021,106,157,3
2021,106,158,3
2021,106,140,3
2021,106,163,3
2021,106,167,3
2021,106,182,3
2021,106,183,3
2021,106,184,3
2021,106,186,3
2021,108,11,3
2021,108,12,3
2021,108,21,3
2021,108,49,3
2021,108,24,3
2021,108,44,3
2021,108,48,3
2021,108,74,3
2021,108,75,3
2021,108,81,3
2021,108,120,3
2021,108,133,3
2021,108,161,3
2021,108,162,3
2021,108,165,3
2021,108,167,3
2021,111,14,3
2021,111,17,3
2021,111,18,3
2021,111,24,3
2021,111,46,3
2021,111,77,3
2021,111,116,3
2021,111,134,3
2021,111,142,3
2021,111,140,3
2021,111,163,3
2021,111,165,3
2021,113,21,3
2021,113,49,3
2021,113,46,3
2021,113,48,3
2021,113,52,3
2021,113,76,3
2021,113,106,3
2021,113,133,3
2021,113,161,3
2021,113,162,3
2021,113,167,3
2021,113,188,3
2021,113,191,3
2021,116,11,3
2021,116,12,3
2021,116,24,3
2021,116,43,3
2021,116,44,3
2021,116,48,3
2021,116,55,3
2021,116,73,3
2021,116,80,3
2021,116,103,3
2021,116,111,3
2021,116,129,3
2021,116,130,3
2021,116,145,3
2021,116,147,3
2021,116,160,3
2021,116,165,3
2021,116,167,3
2021,116,184,3
2021,116,186,3
2021,120,10,3
2021,120,11,3
2021,120,12,3
2021,120,28,3
2021,120,41,3
2021,120,61,3
2021,120,46,3
2021,120,71,3
2021,120,78,3
2021,120,100,3
2021,120,108,3
2021,120,125,3
2021,120,136,3
2021,120,142,3
2021,120,126,3
2021,120,152,3
2021,120,153,3
2021,120,155,3
2021,120,162,3
2021,120,177,3
2021,120,180,3
2021,120,181,3
2021,120,182,3
2021,120,183,3
2021,120,184,3
2021,120,186,3
2021,123,41,3
2021,123,61,3
2021,123,63,3
2021,123,64,3
2021,123,68,3
2021,123,73,3
2021,123,74,3
2021,123,75,3
2021,123,106,3
2021,123,133,3
2021,123,145,3
2021,123,147,3
2021,123,157,3
2021,123,178,3
2021,123,180,3
2021,125,34,3
2021,125,35,3
2021,125,36,3
2021,125,38,3
2021,125,41,3
2021,125,61,3
2021,125,63,3
2021,125,73,3
2021,125,102,3
2021,125,103,3
2021,125,120,3
2021,125,130,3
2021,125,155,3
2021,125,156,3
2021,125,178,3
2021,129,41,3
2021,129,61,3
2021,129,43,3
2021,129,44,3
2021,129,63,3
2021,129,70,3
2021,129,76,3
2021,129,77,3
2021,129,96,3
2021,129,98,3
2021,129,116,3
2021,129,134,3
2021,129,158,3
2021,129,160,3
2021,129,161,3
2021,129,178,3
2021,129,181,3
2021,129,182,3
2021,129,199,3
2021,129,200,3
2021,130,43,3
2021,130,44,3
2021,130,71,3
2021,130,73,3
2021,130,76,3
2021,130,77,3
2021,130,100,3
2021,130,116,3
2021,130,125,3
2021,130,134,3
2021,130,126,3
2021,130,152,3
2021,130,153,3
2021,130,160,3
2021,130,161,3
2021,130,177,3
2021,130,178,3
2021,130,183,3
2021,130,199,3
2021,130,200,3
2021,130,204,3
2021,130,206,3
2021,133,43,3
2021,133,44,3
2021,133,46,3
2021,133,73,3
2021,133,78,3
2021,133,101,3
2021,133,102,3
2021,133,108,3
2021,133,113,3
2021,133,123,3
2021,133,138,3
2021,133,150,3
2021,133,156,3
2021,133,157,3
2021,133,140,3
2021,133,163,3
2021,133,167,3
2021,133,181,3
