"","ID","sex"
"9033","B4H0563",2
"9034","B4P8432",1
"9035","B4P8433",2
"9036","B4P8434",1
"9037","B4P8435",1
"9038","B4P8436",1
"9039","B4P8437",2
"9040","B4P8438",1
"9041","B4P8439",2
"9042","B4P8440",1
"9043","B4P8441",2
"9044","B4P8442",1
"9045","X01003116",1
"9046","X01003216",2
"9047","X02003216",2
"9048","X03003216",1
"9049","X04003216",1
"9050","X05003216",2
"9051","X06003216",2
"9052","X07003216",1
"9053","B4P8105",1
"9054","B4P8106",1
"9055","B4P8107",2
"9056","B4P8108",1
"9057","B4P8109",2
"9058","B4P8110",2
"9059","B4P8111",1
"9060","B4P8112",1
"9061","B4P8113",2
"9062","X01003316",2
"9063","B4H1772",2
"9064","B4P8428",1
"9065","B4P8429",1
"9066","B4P8430",2
"9067","B4P8431",2
"9068","X01003416",2
"9069","X02003416",2
"9070","X03003416",2
"9071","B4H0148",1
"9072","B4P8237",2
"9073","B4P8238",1
"9074","B4P8239",1
"9075","B4P8240",2
"9076","B4P8241",1
"9077","B4P8242",2
"9078","B4P8243",1
"9079","B4H0184",1
"9080","B4H0192",2
"9081","X01003616",2
"9082","X02003616",2
"9083","X03003616",1
"9084","X04003616",2
"9085","X05003616",2
"9086","X06003616",1
"9087","X07003616",1
"9088","X08003616",2
"9089","X09003616",2
"9090","X10003616",2
"9091","B4H0993",2
"9092","B4P8114",2
"9093","B4P8115",1
"9094","B4P8116",1
"9095","B4P8117",1
"9096","B4P8118",1
"9097","B4P8119",2
"9098","B4P8120",2
"9099","B4P8443",1
"9100","B4P8444",1
"9101","B4P8445",2
"9102","B4P8446",2
"9103","B4P8447",2
"9104","B4P8448",1
"9105","B4P8449",2
"9106","B4P8450",2
"9107","B4P8451",2
"9108","B4P8452",1
"9109","B4P8488",2
"9110","B4P8489",1
"9111","B4P8490",1
"9112","B4P8491",2
"9113","B4P8492",2
"9114","B4P8493",1
"9115","B4P8494",2
"9116","B4P8495",2
"9117","B4P8496",1
"9118","X01004616",2
"9119","X02004616",1
"9120","X03004616",2
"9121","B4H0532",2
"9122","B4H0533",1
"9123","B4P8091",1
"9124","B4P8092",1
"9125","B4P8093",2
"9126","B4P8094",1
"9127","B4P8095",1
"9128","B4P8096",2
"9129","B4P8097",1
"9130","B4P8098",1
"9131","B4P8099",2
"9132","B4P8100",2
"9133","B4H0524",2
"9134","B4H0525",1
"9135","B4H0526",1
"9136","B4H0527",2
"9137","B4H0528",2
"9138","B4H0529",1
"9139","B4H0530",2
"9140","B4H0531",2
"9141","X01005116",2
"9142","X02005116",1
"9143","X03005116",1
"9144","X04005116",1
"9145","X05005116",1
"9146","X06005116",1
"9147","X07005116",1
"9148","X08005116",2
"9149","B4H0200",1
"9150","B4H0165",2
"9151","B4P8714",2
"9152","B4P8715",2
"9153","B4P8716",2
"9154","B4P8717",1
"9155","B4P8718",2
"9156","B4P8719",2
"9157","B4P8720",1
"9158","B4P8084",1
"9159","B4P8085",1
"9160","B4P8086",2
"9161","B4P8087",1
"9162","B4P8088",2
"9163","B4P8089",2
"9164","B4P8090",2
"9165","X01005516",2
"9166","X02005516",2
"9167","X03005516",2
"9168","B4H0127",1
"9169","B4H0145",2
"9170","B4P8401",1
"9171","B4P8402",2
"9172","B4P8403",1
"9173","B4P8404",2
"9174","B4P8405",1
"9175","B4P8406",1
"9176","B4P8407",1
"9177","B4P8408",2
"9178","X01005916",1
"9179","B4P8227",1
"9180","B4P8228",2
"9181","B4P8229",2
"9182","B4P8230",1
"9183","B4P8231",2
"9184","B4P8232",1
"9185","B4P8233",1
"9186","B4P8234",1
"9187","B4P8235",1
"9188","B4P8236",1
"9189","X01006016",1
"9190","X02006016",1
"9191","B4H0061",1
"9192","B4H0060",2
"9193","B4P8128",2
"9194","B4P8129",1
"9195","B4P8130",2
"9196","B4P8131",2
"9197","B4P8132",2
"9198","B4P8133",1
"9199","B4P8134",1
"9200","X01006216",1
"9201","X02006216",1
"9202","B4P8222",1
"9203","B4P8223",1
"9204","B4P8224",1
"9205","B4P8225",1
"9206","B4P8226",2
"9207","X01006516",2
"9208","X02006516",1
"9209","B4H0963",1
"9210","B4H0101",2
"9211","B4P8101",2
"9212","B4P8102",1
"9213","B4P8103",1
"9214","B4P8104",2
"9215","B4P8598",1
"9216","B4P8599",1
"9217","B4P8600",2
"9218","B4P8121",1
"9219","B4P8122",2
"9220","B4P8123",2
"9221","B4P8124",2
"9222","B4P8125",1
"9223","B4P8126",1
"9224","B4P8127",2
"9225","B4H0194",1
"9226","B4P8497",2
"9227","B4P8498",1
"9228","B4P8499",1
"9229","B4P8500",1
"9230","B4P8501",1
"9231","B4P8502",2
"9232","B4P8503",1
"9233","B4P8504",1
"9234","X02007616",1
"9235","B4H0132",2
"9236","B4P8542",1
"9237","B4P8543",1
"9238","B4P8544",2
"9239","B4P8545",1
"9240","B4P8546",2
"9241","B4P8547",1
"9242","B4P8548",1
"9243","B4P8549",2
"9244","B4P8550",2
"9245","B4P8551",2
"9246","B4P8552",2
"9247","B4P8553",1
"9248","B4P8554",1
"9249","B4H0199",1
"9250","B4H0195",2
"9251","B4P8325",1
"9252","B4P8326",2
"9253","B4P8327",1
"9254","B4P8328",2
"9255","B4P8329",2
"9256","B4P8330",2
"9257","B4P8331",2
"9258","X01008216",1
"9259","B4P8332",2
"9260","B4P8333",2
"9261","B4P8334",2
"9262","B4P8335",2
"9263","B4P8336",2
"9264","B4P8337",2
"9265","B4P8338",2
"9266","B4P8339",1
"9267","B4P8340",2
"9268","X01008616",2
"9269","X02008616",1
"9270","X03008616",2
"9271","X04008616",1
"9272","X05008616",1
"9273","X06008616",2
"9274","X07008616",2
"9275","X08008616",2
"9276","X09008616",2
"9277","X10008616",2
"9278","X01008716",2
"9279","X02008716",1
"9280","X03008716",1
"9281","X04008716",1
"9282","X05008716",2
"9283","X06008716",1
"9284","X07008716",2
"9285","X08008716",2
"9286","X09008716",1
"9287","X10008716",2
"9288","X11008716",1
"9289","X12008716",2
"9290","B4H0051",2
"9291","B4P8908",1
"9292","B4P8909",1
"9293","B4P8910",2
"9294","B4P8911",2
"9295","B4P8912",2
"9296","X02008916",2
"9297","X03008916",1
"9298","X01008916",1
"9299","X01009216",1
"9300","X02009216",2
"9301","X03009216",2
"9302","X04009216",2
"9303","B4P8214",1
"9304","B4P8215",1
"9305","B4P8216",1
"9306","B4P8217",2
"9307","B4P8218",2
"9308","B4P8219",1
"9309","B4P8220",2
"9310","B4P8221",2
"9311","X01009416",1
"9312","X02009416",2
"9313","B4H1756",2
"9314","X03009616",2
"9315","X04009616",1
"9316","X05009616",1
"9317","X06009616",2
"9318","X07009616",2
"9319","X08009616",2
"9320","X09009616",2
"9321","X10009616",2
"9322","X11009616",2
"9323","X01009616",2
"9324","X02009616",1
"9325","B4H0946",2
"9326","X01009716",1
"9327","X02009716",2
"9328","B4H0150",2
"9329","B4P8249",1
"9330","B4P8250",2
"9331","B4P8251",2
"9332","B4P8252",1
"9333","B4P8253",1
"9334","B4P8254",1
"9335","B4P8255",2
"9336","B4H1784",1
"9337","B4H0125",2
"9338","B4P8901",2
"9339","B4P8902",2
"9340","B4P8903",2
"9341","B4P8904",2
"9342","B4P8905",1
"9343","B4P8906",2
"9344","B4P8907",1
"9345","B4P8740",2
"9346","B4P8741",1
"9347","B4P8742",2
"9348","B4P8743",1
"9349","B4P8744",1
"9350","B4P8745",1
"9351","B4P8746",1
"9352","B4P8747",2
"9353","X01010016",1
"9354","B4H0052",1
"9355","B4P8748",1
"9356","B4P8749",2
"9357","B4P8750",2
"9358","B4P8751",2
"9359","B4P8752",1
"9360","X01010116",2
"9361","X02010116",2
"9362","B4H0999",2
"9363","X01010616",1
"9364","X02010616",2
"9365","X03010616",2
"9366","X04010616",1
"9367","X05010616",1
"9368","X06010616",1
"9369","X07010616",1
"9370","X08010616",1
"9371","X09010616",2
"9372","B4P8416",1
"9373","B4P8417",1
"9374","B4P8418",2
"9375","B4P8419",2
"9376","B4H0164",2
"9377","B4P8409",1
"9378","B4P8410",1
"9379","B4P8411",2
"9380","B4P8412",2
"9381","B4P8413",1
"9382","B4P8414",1
"9383","B4P8415",2
"9384","X02010816",2
"9385","X01010816",1
"9386","B4H0198",1
"9387","B4P8015",1
"9388","B4P8016",2
"9389","B4P8017",1
"9390","B4P8018",1
"9391","B4P8019",1
"9392","B4P8020",2
"9393","B4P8021",2
"9394","B4P8022",2
"9395","X01011116",1
"9396","X02011116",1
"9397","B4H1785",2
"9398","B4H0534",1
"9399","B4H0535",1
"9400","B4H0536",2
"9401","B4H0537",2
"9402","B4H0538",2
"9403","B4H0539",2
"9404","B4H0540",2
"9405","B4H0541",1
"9406","B4H0542",2
"9407","B4H0053",2
"9408","B4H0054",2
"9409","B4H0055",2
"9410","B4H0056",1
"9411","B4H0057",1
"9412","X01012016",2
"9413","X02012016",2
"9414","B4H0982",2
"9415","B4P8205",2
"9416","B4P8206",1
"9417","B4P8207",1
"9418","B4P8208",1
"9419","B4P8209",2
"9420","B4P8210",2
"9421","B4P8211",1
"9422","B4P8212",2
"9423","B4P8213",1
"9424","B4P8341",2
"9425","B4P8342",1
"9426","B4P8343",2
"9427","B4P8344",2
"9428","B4P8345",1
"9429","B4P8346",1
"9430","B4P8347",2
"9431","B4P8348",2
"9432","B4P8349",2
"9433","X01012316",2
"9434","X02012316",2
"9435","X03012316",2
"9436","X04012316",2
"9437","X05012316",1
"9438","X06012316",2
"9439","X07012316",1
"9440","X08012316",2
"9441","X09012316",1
"9442","X10012316",2
"9443","X11012316",2
"9444","B4P8244",2
"9445","B4P8245",2
"9446","B4P8246",2
"9447","B4P8247",2
"9448","B4P8248",2
"9449","B4H0938",1
"9450","B4P8721",1
"9451","B4P8722",1
"9452","B4P8723",2
"9453","B4P8724",1
"9454","B4P8725",1
"9455","B4P8726",1
"9456","B4P8727",1
"9457","B4P8728",1
"9458","B4P8729",1
"9459","B4P8730",1
"9460","B4P8731",2
"9461","B4P8732",1
"9462","B4H0988",2
"9463","B4P8369",1
"9464","B4P8370",2
"9465","B4P8371",1
"9466","B4P8372",2
"9467","B4P8373",2
"9468","B4P8374",1
"9469","B4P8375",1
"9470","B4H0937",2
"9471","B4H0581",1
"9472","B4H0582",2
"9473","B4H0583",2
"9474","B4H0584",1
"9475","B4H0585",1
"9476","B4H0586",1
"9477","B4H0587",1
"9478","B4H0588",1
"9479","B4H0589",1
"9480","B4H1000",1
"9481","X01013416",1
"9482","X02013416",2
"9483","X03013416",2
"9484","X04013416",2
"9485","B4P8023",1
"9486","B4P8024",2
"9487","B4P8025",1
"9488","B4P8026",2
"9489","B4P8027",1
"9490","B4P8028",1
"9491","B4P8029",2
"9492","B4P8030",1
"9493","B4H1753",1
"9494","B4H0196",2
"9495","B4P8383",2
"9496","B4P8384",1
"9497","B4P8385",1
"9498","B4P8386",1
"9499","B4P8387",2
"9500","B4P8388",2
"9501","B4P8389",1
"9502","B4P8390",2
"9503","B4H0140",2
"9504","B4H0590",1
"9505","B4H0591",1
"9506","B4H0592",2
"9507","B4H0593",1
"9508","B4H0594",1
"9509","B4H0595",1
"9510","B4H0596",1
"9511","B4H0597",1
"9512","X01014416",2
"9513","B4P8574",1
"9514","B4P8575",2
"9515","B4P8576",1
"9516","B4P8577",2
"9517","B4P8578",2
"9518","B4P8579",2
"9519","B4P8580",1
"9520","B4P8581",1
"9521","X01014816",2
"9522","X01015216",1
"9523","X02015216",2
"9524","X03015216",1
"9525","X04015216",2
"9526","X05015216",2
"9527","X06015216",2
"9528","X07015216",2
"9529","X08015216",1
"9530","X09015216",1
"9531","X10015216",1
"9532","B4P8532",1
"9533","B4P8533",2
"9534","B4P8534",2
"9535","B4P8535",1
"9536","B4P8536",2
"9537","B4P8537",2
"9538","B4P8538",2
"9539","B4P8539",1
"9540","B4P8540",1
"9541","B4P8541",2
"9542","B4H0182",2
"9543","B4P8593",1
"9544","B4P8594",2
"9545","B4P8595",1
"9546","B4P8596",1
"9547","B4P8597",1
"9548","X01015516",2
"9549","X02015516",2
"9550","X03015516",2
"9551","X04015516",2
"9552","B4H0130",2
"9553","B4P8278",2
"9554","B4P8279",2
"9555","B4P8280",1
"9556","B4P8281",1
"9557","B4P8282",2
"9558","B4P8283",2
"9559","B4P8284",2
"9560","B4P8285",1
"9561","X01015616",1
"9562","X02015616",2
"9563","B4P8286",2
"9564","B4P8287",2
"9565","B4P8288",1
"9566","B4P8289",1
"9567","B4P8290",1
"9568","B4P8291",2
"9569","B4P8292",1
"9570","B4P8293",2
"9571","B4P8294",2
"9572","B4H0501",2
"9573","B4H0502",1
"9574","B4H0503",1
"9575","B4H0504",2
"9576","B4H0505",1
"9577","B4H0506",1
"9578","X02016016",2
"9579","B4H0954",2
"9580","B4P8555",2
"9581","B4P8556",1
"9582","B4P8557",2
"9583","B4P8558",1
"9584","X01016116",2
"9585","B4H0107",1
"9586","B4P8420",1
"9587","B4P8421",2
"9588","B4P8422",1
"9589","B4P8423",2
"9590","B4P8424",1
"9591","B4P8425",2
"9592","B4P8426",1
"9593","B4H1787",1
"9594","B4H0987",2
"9595","B4H0507",2
"9596","B4H0508",1
"9597","B4H0509",2
"9598","B4H0510",1
"9599","B4H0511",2
"9600","B4H0512",1
"9601","B4H0513",1
"9602","B4H0514",1
"9603","B4H0515",1
"9604","B4H0516",1
"9605","B4H0517",2
"9606","B4H0518",1
"9607","B4H0519",1
"9608","B4H0520",2
"9609","B4H0521",1
"9610","B4H0522",2
"9611","B4H0523",2
"9612","X01016616",1
"9613","B4H0572",2
"9614","B4H0573",1
"9615","B4H0574",2
"9616","B4H0575",1
"9617","B4H0576",1
"9618","B4H0577",1
"9619","B4H0578",1
"9620","B4H0579",2
"9621","B4H0580",1
"9622","X02017316",1
"9623","X01017316",2
"9624","B4P8360",2
"9625","B4P8361",1
"9626","B4P8362",2
"9627","B4P8363",1
"9628","B4P8364",2
"9629","B4P8365",1
"9630","B4P8366",2
"9631","B4P8367",2
"9632","B4P8368",1
"9633","B4H0551",2
"9634","B4H0552",1
"9635","B4H0553",2
"9636","B4H0554",1
"9637","B4H0555",2
"9638","X01017816",1
"9639","X02017816",1
"9640","B4H0158",1
"9641","B4P8201",1
"9642","B4P8202",2
"9643","B4P8203",2
"9644","B4P8204",2
"9645","B4P8395",1
"9646","B4P8396",1
"9647","B4P8397",1
"9648","B4P8398",1
"9649","B4P8399",1
"9650","B4P8400",1
"9651","B4H0179",1
"9652","B4P8376",1
"9653","B4P8377",1
"9654","B4P8378",1
"9655","B4P8379",1
"9656","B4P8380",2
"9657","B4P8381",2
"9658","B4P8382",1
"9659","X01018516",1
"9660","X02018516",2
"9661","X03018516",2
"9662","X04018516",2
"9663","B4H0027",2
"9664","B4P8559",1
"9665","B4P8560",1
"9666","B4P8561",1
"9667","B4P8562",1
"9668","B4P8563",1
"9669","B4P8564",1
"9670","B4P8565",1
"9671","B4H0026",2
"9672","B4P8566",1
"9673","B4P8567",1
"9674","B4P8568",2
"9675","B4P8569",2
"9676","B4P8570",1
"9677","B4P8571",2
"9678","B4P8572",2
"9679","B4P8573",2
"9680","B4P8295",1
"9681","B4P8296",2
"9682","B4P8297",1
"9683","B4P8298",1
"9684","B4P8299",1
"9685","B4P8300",2
"9686","B4P8701",1
"9687","B4P8702",2
"9688","X04019716",2
"9689","X05019716",1
"9690","X06019716",2
"9691","X07019716",1
"9692","X01019716",2
"9693","X02019716",1
"9694","X03019716",2
"9695","B4H0977",1
"9696","B4H1736",2
"9697","B4P8505",2
"9698","B4P8506",1
"9699","B4P8507",2
"9700","B4P8508",1
"9701","B4P8509",1
"9702","B4P8510",1
"9703","B4P8511",1
"9704","B4P8512",1
"9705","X01019916",1
"9706","B4H1755",1
"9707","B4H0126",2
"9708","B4H0058",1
"9709","B4H0059",1
"9710","X01020116",1
"9711","X02020116",1
"9712","B4H0030",1
"9713","B4H0031",2
"9714","B4H0032",2
"9715","B4H0033",1
"9716","B4H0034",1
"9717","B4H0035",2
"9718","B4H0036",2
"9719","B4H0037",1
"9720","B4H0038",2
"9721","B4H0039",2
"9722","B4H0040",2
"9723","B4H0041",2
"9724","B4H0028",1
"9725","B4H0029",2
"9726","B4P8582",2
"9727","B4P8583",2
"9728","X01020616",1
"9729","X02020616",1
"9730","X03020616",2
"9731","B4H0193",2
"9732","B4P8069",2
"9733","B4P8070",2
"9734","B4P8071",2
"9735","B4P8072",2
"9736","B4P8073",1
"9737","B4P8074",2
"9738","B4P8031",1
"9739","B4P8032",2
"9740","B4P8033",1
"9741","B4P8034",2
"9742","B4P8035",2
"9743","B4P8036",2
"9744","X02021116",1
"9745","X03021116",2
"9746","X04021116",2
"9747","X01021116",2
"9748","B4H0543",1
"9749","B4H0544",2
"9750","B4H0545",2
"9751","B4H0546",1
"9752","B4H0547",1
"9753","B4H0548",1
"9754","B4H0549",2
"9755","B4H0550",2
"9756","B4H1799",2
"9757","B4P8060",1
"9758","B4P8061",1
"9759","B4P8062",1
"9760","B4P8063",2
"9761","B4P8064",2
"9762","B4P8065",2
"9763","B4P8066",1
"9764","B4P8067",2
"9765","B4P8068",1
"9766","B4H1794",1
"9767","B4H0122",2
"9768","B4P8051",1
"9769","B4P8052",2
"9770","B4P8053",1
"9771","B4P8054",2
"9772","B4P8055",2
"9773","B4P8056",1
"9774","B4P8057",1
"9775","B4P8058",2
"9776","B4P8059",2
"9777","X01021916",1
"9778","B4P8513",2
"9779","B4P8514",1
"9780","B4P8515",2
"9781","B4P8516",2
"9782","B4P8517",2
"9783","B4H0119",2
"9784","B4P8350",2
"9785","B4P8351",2
"9786","B4P8352",1
"9787","B4P8353",2
"9788","B4P8354",1
"9789","B4P8355",2
"9790","B4P8356",2
"9791","B4P8357",2
"9792","B4P8358",1
"9793","B4P8359",1
"9794","X01022416",1
"9795","B4P8264",2
"9796","B4P8265",2
"9797","B4P8266",1
"9798","B4P8267",1
"9799","B4P8268",1
"9800","B4P8269",2
"9801","B4P8270",2
"9802","B4P8271",1
"9803","X01022716",1
"9804","B4P8046",2
"9805","B4P8047",1
"9806","B4P8048",1
"9807","B4P8049",2
"9808","B4P8050",2
"9809","X01022816",2
"9810","X02022816",2
"9811","X03022816",1
"9812","B4H1766",2
"9813","B4P8316",1
"9814","B4P8317",1
"9815","B4P8318",2
"9816","B4P8319",2
"9817","B4P8320",2
"9818","B4P8321",1
"9819","B4P8322",2
"9820","B4P8323",2
"9821","B4P8324",1
"9822","B4P8584",1
"9823","B4P8585",2
"9824","B4P8586",1
"9825","B4P8587",1
"9826","B4P8588",2
"9827","B4P8589",2
"9828","B4P8590",1
"9829","B4P8591",2
"9830","B4P8592",1
"9831","B4P8391",2
"9832","B4P8392",1
"9833","B4P8393",2
"9834","B4P8394",1
"9835","X03023616",2
"9836","X02023616",2
"9837","B4P8733",2
"9838","B4P8734",2
"9839","B4P8735",2
"9840","B4P8736",1
"9841","B4P8737",2
"9842","B4P8738",1
"9843","B4P8739",1
"9844","X01023716",2
"9845","B4H1746",1
"9846","B4H0117",2
"9847","B4H0598",1
"9848","B4H0599",2
"9849","B4H0600",2
"9850","B4P8301",2
"9851","B4P8302",2
"9852","B4P8303",1
"9853","B4P8304",1
"9854","B4P8305",1
"9855","B4P8306",2
"9856","B4P8001",2
"9857","B4P8002",2
"9858","B4P8003",1
"9859","B4P8004",2
"9860","B4P8005",1
"9861","B4P8006",2
"9862","B4P8007",1
"9863","B4H1773",2
"9864","B4P8470",1
"9865","B4P8471",1
"9866","B4P8472",2
"9867","B4P8473",2
"9868","B4P8474",2
"9869","B4P8008",2
"9870","B4P8009",1
"9871","B4P8010",1
"9872","B4P8011",1
"9873","B4P8012",2
"9874","B4P8013",2
"9875","B4P8014",1
"9876","X01024116",2
"9877","X02024116",2
"9878","B4P8256",2
"9879","B4P8257",2
"9880","B4P8258",1
"9881","B4P8259",1
"9882","B4P8260",2
"9883","B4P8261",1
"9884","B4P8262",1
"9885","B4P8263",1
"9886","X01024516",2
"9887","X02024516",1
"9888","X03024516",2
"9889","B4H0137",2
"9890","B4H0042",1
"9891","B4H0043",2
"9892","B4H0044",2
"9893","B4H0045",1
"9894","B4H0046",1
"9895","B4H0047",1
"9896","B4H0048",2
"9897","B4H0049",1
"9898","B4H0050",2
"9899","X01024716",2
"9900","B4P8037",1
"9901","B4P8038",1
"9902","B4P8039",1
"9903","B4P8040",1
"9904","B4P8041",2
"9905","B4P8042",2
"9906","B4P8043",1
"9907","B4P8044",2
"9908","B4P8045",1
"9909","B4H0985",2
"9910","X01025016",1
"9911","X02025016",2
"9912","X03025016",2
"9913","X04025016",2
"9914","X05025016",1
"9915","X06025016",1
"9916","X07025016",1
"9917","X08025016",1
"9918","X09025016",2
"9919","X10025016",1
"9920","B4P8761",2
"9921","B4P8762",2
"9922","B4P8763",2
"9923","B4P8764",2
"9924","B4P8765",2
"9925","B4P8766",2
"9926","X01025116",1
"9927","B4P8307",1
"9928","B4P8308",1
"9929","B4P8309",1
"9930","B4P8310",1
"9931","B4P8311",1
"9932","B4P8312",2
"9933","B4P8313",1
"9934","B4P8314",2
"9935","B4P8315",2
"9936","X01025316",2
"9937","B4H0062",2
"9938","B4P8753",2
"9939","B4P8754",1
"9940","B4P8755",1
"9941","B4P8756",2
"9942","B4P8757",2
"9943","B4P8758",2
"9944","B4P8759",2
"9945","B4P8760",2
"9946","B4H0983",2
"9947","X01025516",1
"9948","X02025516",2
"9949","X03025516",2
"9950","X04025516",2
"9951","X05025516",1
"9952","X06025516",1
"9953","X07025516",1
"9954","X08025516",2
"9955","B4P8075",1
"9956","B4P8076",1
"9957","B4P8077",2
"9958","B4P8078",1
"9959","B4P8079",1
"9960","B4P8080",1
"9961","B4P8081",1
"9962","B4P8082",2
"9963","B4P8083",2
"9964","B4H1741",1
"9965","B4P8484",1
"9966","B4P8485",1
"9967","B4P8486",2
"9968","B4P8487",1
"9969","X01026116",1
"9970","X02026116",1
"9971","X03026116",1
"9972","X04026116",2
"9973","X05026116",1
"9974","X06026116",1
"9975","B4H0188",2
"9976","B4P8526",2
"9977","B4P8527",1
"9978","B4P8528",2
"9979","B4P8529",2
"9980","B4P8530",2
"9981","B4P8531",1
"9982","X01026416",1
"9983","X02026416",2
"9984","B4H0197",2
"9985","B4P8518",1
"9986","B4P8519",2
"9987","B4P8520",1
"9988","B4P8521",1
"9989","B4P8522",1
"9990","B4P8523",1
"9991","B4P8524",2
"9992","B4P8525",2
"9993","X01026716",2
"9994","B4P8475",1
"9995","B4P8476",1
"9996","B4P8477",1
"9997","B4P8478",2
"9998","B4P8479",2
"9999","B4P8480",1
"10000","B4P8481",1
"10001","B4P8482",1
"10002","B4P8483",2
"10003","X01026916",1
"10004","B4H0979",2
"10005","B4P8463",1
"10006","B4P8464",1
"10007","B4P8465",1
"10008","B4P8466",2
"10009","B4P8467",1
"10010","B4P8468",1
"10011","B4P8469",2
"10012","B4H0925",2
"10013","B4P8453",2
"10014","B4P8454",1
"10015","B4P8455",2
"10016","B4P8456",2
"10017","B4P8457",1
"10018","B4P8458",2
"10019","B4P8459",1
"10020","B4P8460",2
"10021","B4P8461",1
"10022","B4P8462",1
"10023","B4H1740",2
"10024","B4H0564",1
"10025","B4H0565",1
"10026","B4H0566",2
"10027","B4H0567",1
"10028","B4H0568",2
"10029","B4H0569",2
"10030","B4H0570",1
"10031","B4H0571",2
"10032","B4H1737",1
"10033","B4H1738",1
"10034","B4H1739",1
"10035","B4H1742",1
"10036","B4H1743",2
"10037","B4H1744",1
"10038","B4H1745",2
"10039","B4H1747",2
"10040","B4H1748",2
"10041","B4H1749",1
"10042","B4H1750",2
"10043","B4H1751",1
"10044","B4H1752",2
"10045","B4H1754",1
"10046","B4H1757",1
"10047","B4H1758",2
"10048","B4H1760",1
"10049","B4H1761",2
"10050","B4H1763",1
"10051","B4H1764",2
"10052","B4H1765",1
"10053","B4H1768",1
"10054","B4H1767",1
"10055","B4H1769",2
"10056","B4H1770",1
"10057","B4H1771",2
"10058","B4H1762",2
"10059","B4H1774",1
"10060","B4H1775",2
"10061","B4H1777",2
"10062","B4H1778",2
"10063","B4H1779",2
"10064","B4H1781",2
"10065","B4H1782",1
"10066","B4H1780",2
"10067","B4H1783",1
"10068","B4H1786",1
"10069","B4H1795",1
"10070","B4H1789",2
"10071","B4H1790",2
"10072","B4H1791",1
"10073","B4H1792",2
"10074","B4H1793",2
"10075","B4H1796",2
"10076","B4H1797",1
"10077","B4H1798",2
"10078","B4H1800",1
"10079","B4H0924",2
"10080","B4H0926",1
"10081","B4H0927",2
"10082","B4H0928",1
"10083","B4H0929",1
"10084","B4H0930",1
"10085","B4H0931",2
"10086","B4H0932",2
"10087","B4H0933",1
"10088","B4H0934",1
"10089","B4H0935",2
"10090","B4H0936",1
"10091","B4H0939",1
"10092","B4H0942",1
"10093","B4H0941",2
"10094","B4H0943",2
"10095","B4H0944",2
"10096","B4H0947",1
"10097","B4H0948",1
"10098","B4H0945",2
"10099","B4H0949",1
"10100","B4H0950",2
"10101","B4H0951",1
"10102","B4H0952",1
"10103","B4H0953",1
"10104","B4H0956",2
"10105","B4H0957",2
"10106","B4H0955",1
"10107","B4H0959",1
"10108","B4H0960",2
"10109","B4H0961",1
"10110","B4H0962",2
"10111","B4H0964",2
"10112","B4H0965",1
"10113","B4H0966",2
"10114","B4H0967",1
"10115","B4H0968",2
"10116","B4H0969",1
"10117","B4H0970",1
"10118","B4H0971",2
"10119","B4H0972",1
"10120","B4H0973",1
"10121","B4H0974",2
"10122","B4H0975",2
"10123","B4H0976",2
"10124","B4H0978",2
"10125","B4H0980",2
"10126","B4H0981",1
"10127","B4H0984",1
"10128","B4H0986",2
"10129","B4H0989",1
"10130","B4H0990",1
"10131","B4H0994",2
"10132","B4H0991",1
"10133","B4H0992",2
"10134","B4H0996",1
"10135","B4H0997",1
"10136","B4H0998",2
"10137","B4H0103",1
"10138","B4H0104",1
"10139","B4H0105",2
"10140","B4H0106",2
"10141","B4H0108",2
"10142","B4H0113",2
"10143","B4H0109",2
"10144","B4H0111",2
"10145","B4H0112",2
"10146","B4H0114",1
"10147","B4H0115",1
"10148","B4H0116",1
"10149","B4H0118",2
"10150","B4H0120",2
"10151","B4H0121",2
"10152","B4H0123",2
"10153","B4H0124",1
"10154","B4H0128",2
"10155","B4H0129",1
"10156","B4H0131",2
"10157","B4H0134",1
"10158","B4H0135",2
"10159","B4H0133",2
"10160","B4H0136",2
"10161","B4H0138",2
"10162","B4H0139",2
"10163","B4H0141",1
"10164","B4H0142",1
"10165","B4H0143",2
"10166","B4H0144",2
"10167","B4H0146",2
"10168","B4H0149",1
"10169","B4H0152",2
"10170","B4H0153",2
"10171","B4H0155",1
"10172","B4H0156",2
"10173","B4H0157",2
"10174","B4H0159",1
