"year_","no","box1","box2"
2021,12,239,6
2021,12,240,5
2021,12,240,6
2021,11,242,5
2021,11,242,6
2021,11,243,5
2021,11,243,6
2021,10,171,5
2021,10,171,6
2021,10,244,5
2021,10,244,6
2021,10,22,5
2021,10,22,6
2021,10,245,5
2021,10,245,6
2021,11,91,5
2021,11,91,6
2021,11,246,5
2021,11,246,6
2021,11,247,5
2021,11,247,6
2021,11,248,5
2021,11,248,6
2021,11,250,5
2021,11,250,6
2021,11,251,5
2021,11,251,6
2021,12,241,5
2021,12,241,6
2021,12,252,5
2021,12,252,6
2021,12,253,5
2021,12,253,6
2021,12,254,5
2021,12,254,6
2021,12,237,5
2021,12,237,6
2021,12,255,5
2021,12,255,6
2021,13,256,5
2021,13,256,6
2021,13,257,5
2021,13,257,6
2021,13,258,5
2021,13,258,6
2021,13,259,5
2021,13,259,6
2021,12,260,5
2021,12,260,6
2021,12,261,5
2021,12,261,6
2021,12,249,5
2021,12,249,6
2021,12,262,5
2021,12,262,6
2021,12,263,5
2021,12,263,6
2021,12,264,5
2021,12,264,6
2021,12,53,5
2021,12,53,6
2021,12,266,5
2021,12,266,6
2021,12,265,5
2021,12,265,6
2021,12,267,5
2021,12,267,6
2021,13,268,5
2021,13,268,6
2021,13,269,5
2021,13,269,6
2021,13,270,5
2021,13,270,6
2021,13,271,5
2021,13,271,6
2021,14,272,5
2021,14,272,6
2021,14,273,5
2021,14,273,6
2021,13,274,5
2021,13,274,6
2021,13,275,5
2021,13,275,6
2021,13,170,5
2021,13,170,6
2021,13,276,5
2021,13,276,6
2021,14,47,5
2021,14,47,6
2021,14,277,5
2021,14,277,6
2021,3,1,7
2021,3,1,8
2021,3,2,7
2021,3,2,8
2021,2,3,7
2021,2,3,8
2021,2,4,7
2021,2,4,8
2021,1,5,7
2021,1,5,8
2021,1,6,7
2021,1,6,8
2021,0,7,7
2021,0,7,8
2021,0,8,7
2021,0,8,8
2021,2,9,7
2021,2,9,8
2021,2,10,7
2021,2,10,8
2021,3,11,7
2021,3,11,8
2021,3,25,7
2021,3,25,8
2021,3,12,7
2021,3,12,8
2021,3,13,7
2021,3,13,8
2021,5,14,7
2021,5,14,8
2021,5,15,7
2021,5,15,8
2021,6,16,7
2021,6,16,8
2021,6,17,7
2021,6,17,8
2021,7,18,7
2021,7,18,8
2021,7,19,7
2021,7,19,8
2021,5,20,7
2021,5,20,8
2021,5,21,7
2021,5,21,8
2021,4,23,7
2021,4,23,8
2021,4,24,7
2021,4,24,8
2021,1,27,7
2021,1,27,8
2021,1,28,7
2021,1,28,8
2021,1,29,7
2021,1,29,8
2021,1,30,7
2021,1,30,8
2021,2,31,7
2021,2,31,8
2021,2,114,7
2021,2,114,8
2021,2,32,7
2021,2,32,8
2021,2,33,7
2021,2,33,8
2021,3,34,7
2021,3,34,8
2021,3,37,7
2021,3,37,8
2021,4,35,7
2021,4,35,8
2021,4,58,7
2021,4,58,8
2021,4,36,7
2021,4,36,8
2021,4,66,7
2021,4,66,8
2021,3,38,7
2021,3,38,8
2021,3,39,7
2021,3,39,8
2021,2,41,7
2021,2,41,8
2021,2,42,7
2021,2,42,8
2021,2,43,7
2021,2,43,8
2021,2,45,7
2021,2,45,8
2021,2,26,7
2021,2,26,8
2021,2,44,7
2021,2,44,8
2021,3,46,7
2021,3,46,8
2021,3,57,7
2021,3,57,8
2021,4,48,7
2021,4,48,8
2021,4,54,7
2021,4,54,8
2021,5,49,7
2021,5,49,8
2021,5,50,7
2021,5,50,8
2021,6,52,7
2021,6,52,8
2021,6,82,7
2021,6,82,8
2021,4,55,7
2021,4,55,8
2021,4,56,7
2021,4,56,8
2021,2,61,7
2021,2,61,8
2021,2,62,7
2021,2,62,8
2021,2,40,7
2021,2,40,8
2021,2,63,7
2021,2,63,8
2021,3,64,7
2021,3,64,8
2021,3,65,7
2021,3,65,8
2021,4,67,7
2021,4,67,8
2021,4,68,7
2021,4,68,8
2021,3,69,7
2021,3,69,8
2021,3,70,7
2021,3,70,8
2021,3,71,7
2021,3,71,8
2021,3,72,7
2021,3,72,8
2021,3,60,7
2021,3,60,8
2021,3,73,7
2021,3,73,8
2021,3,59,7
2021,3,59,8
2021,3,74,7
2021,3,74,8
2021,3,75,7
2021,3,75,8
2021,3,89,7
2021,3,89,8
2021,3,76,7
2021,3,76,8
2021,3,88,7
2021,3,88,8
2021,4,77,7
2021,4,77,8
2021,4,87,7
2021,4,87,8
2021,4,78,7
2021,4,78,8
2021,4,79,7
2021,4,79,8
2021,5,80,7
2021,5,80,8
2021,5,84,7
2021,5,84,8
2021,6,81,7
2021,6,81,8
2021,6,83,7
2021,6,83,8
2021,5,85,7
2021,5,85,8
2021,5,86,7
2021,5,86,8
2021,4,95,7
2021,4,95,8
2021,4,96,7
2021,4,96,8
2021,5,98,7
2021,5,98,8
2021,5,99,7
2021,5,99,8
2021,4,94,7
2021,4,94,8
2021,4,100,7
2021,4,100,8
2021,4,93,7
2021,4,93,8
2021,4,101,7
2021,4,101,8
2021,4,92,7
2021,4,92,8
2021,4,102,7
2021,4,102,8
2021,4,103,7
2021,4,103,8
2021,4,104,7
2021,4,104,8
2021,4,106,7
2021,4,106,8
2021,4,107,7
2021,4,107,8
2021,5,108,7
2021,5,108,8
2021,5,109,7
2021,5,109,8
2021,6,110,7
2021,6,110,8
2021,6,111,7
2021,6,111,8
2021,6,112,7
2021,6,112,8
2021,6,113,7
2021,6,113,8
2021,5,115,7
2021,5,115,8
2021,5,116,7
2021,5,116,8
2021,4,119,7
2021,4,119,8
2021,4,120,7
2021,4,120,8
2021,5,122,7
2021,5,122,8
2021,5,123,7
2021,5,123,8
2021,5,124,7
2021,5,124,8
2021,5,125,7
2021,5,125,8
2021,6,126,7
2021,6,126,8
2021,6,127,7
2021,6,127,8
2021,5,128,7
2021,5,128,8
2021,5,129,7
2021,5,129,8
2021,5,130,7
2021,5,130,8
2021,5,131,7
2021,5,131,8
2021,5,132,7
2021,5,132,8
2021,5,133,7
2021,5,133,8
2021,5,117,7
2021,5,117,8
2021,5,134,7
2021,5,134,8
2021,6,135,7
2021,6,135,8
2021,6,136,7
2021,6,136,8
2021,7,137,7
2021,7,137,8
2021,7,138,7
2021,7,138,8
2021,7,139,7
2021,7,139,8
2021,7,140,7
2021,7,140,8
2021,6,141,7
2021,6,141,8
2021,6,142,7
2021,6,142,8
2021,5,144,7
2021,5,144,8
2021,5,145,7
2021,5,145,8
2021,5,146,7
2021,5,146,8
2021,5,147,7
2021,5,147,8
2021,6,149,7
2021,6,149,8
2021,6,150,7
2021,6,150,8
2021,6,151,7
2021,6,151,8
2021,6,152,7
2021,6,152,8
2021,6,153,7
2021,6,153,8
2021,6,154,7
2021,6,154,8
2021,7,155,7
2021,7,155,8
2021,7,175,7
2021,7,175,8
2021,6,121,7
2021,6,121,8
2021,6,156,7
2021,6,156,8
2021,6,148,7
2021,6,148,8
2021,6,157,7
2021,6,157,8
2021,6,158,7
2021,6,158,8
2021,6,172,7
2021,6,172,8
2021,6,159,7
2021,6,159,8
2021,6,160,7
2021,6,160,8
2021,6,161,7
2021,6,161,8
2021,6,169,7
2021,6,169,8
2021,6,143,7
2021,6,143,8
2021,6,162,7
2021,6,162,8
2021,7,163,7
2021,7,163,8
2021,7,164,7
2021,7,164,8
2021,8,165,7
2021,8,165,8
2021,8,166,7
2021,8,166,8
2021,7,167,7
2021,7,167,8
2021,7,168,7
2021,7,168,8
2021,7,176,7
2021,7,176,8
2021,7,177,7
2021,7,177,8
2021,8,178,7
2021,8,178,8
2021,8,179,7
2021,8,179,8
2021,7,174,7
2021,7,174,8
2021,7,180,7
2021,7,180,8
2021,7,181,7
2021,7,181,8
2021,7,197,7
2021,7,197,8
2021,7,173,7
2021,7,173,8
2021,7,182,7
2021,7,182,8
2021,7,183,7
2021,7,183,8
2021,7,196,7
2021,7,196,8
2021,7,184,7
2021,7,184,8
2021,7,185,7
2021,7,185,8
2021,7,186,7
2021,7,186,8
2021,7,187,7
2021,7,187,8
2021,8,188,7
2021,8,188,8
2021,8,189,7
2021,8,189,8
2021,8,190,7
2021,8,190,8
2021,8,191,7
2021,8,191,8
2021,8,192,7
2021,8,192,8
2021,8,193,7
2021,8,193,8
2021,8,194,7
2021,8,194,8
2021,8,195,7
2021,8,195,8
2021,8,198,7
2021,8,198,8
2021,8,199,7
2021,8,199,8
2021,8,105,7
2021,8,105,8
2021,8,200,7
2021,8,200,8
2021,9,118,7
2021,9,118,8
2021,9,201,7
2021,9,201,8
2021,8,204,7
2021,8,204,8
2021,8,205,7
2021,8,205,8
2021,8,206,7
2021,8,206,8
2021,8,207,7
2021,8,207,8
2021,9,208,7
2021,9,208,8
2021,9,209,7
2021,9,209,8
2021,8,210,7
2021,8,210,8
2021,8,211,7
2021,8,211,8
2021,9,212,7
2021,9,212,8
2021,9,213,7
2021,9,213,8
2021,9,214,7
2021,9,214,8
2021,9,215,7
2021,9,215,8
2021,9,216,7
2021,9,216,8
2021,9,217,7
2021,9,217,8
2021,9,219,7
2021,9,219,8
2021,9,220,7
2021,9,220,8
2021,9,221,7
2021,9,221,8
2021,9,222,7
2021,9,222,8
2021,9,203,7
2021,9,203,8
2021,9,223,7
2021,9,223,8
2021,9,202,7
2021,9,202,8
2021,9,224,7
2021,9,224,8
2021,10,51,7
2021,10,51,8
2021,10,225,7
2021,10,225,8
2021,9,90,7
2021,9,90,8
2021,9,226,7
2021,9,226,8
2021,9,227,7
2021,9,227,8
2021,9,228,7
2021,9,228,8
2021,9,229,7
2021,9,229,8
2021,9,230,7
2021,9,230,8
2021,10,218,7
2021,10,218,8
2021,10,231,7
2021,10,231,8
2021,10,233,7
2021,10,233,8
2021,10,234,7
2021,10,234,8
2021,10,235,7
2021,10,235,8
2021,10,236,7
2021,10,236,8
2021,11,232,7
2021,11,232,8
2021,11,238,7
2021,11,238,8
2021,11,239,7
2021,11,239,8
2021,11,240,7
2021,11,240,8
2021,10,242,7
2021,10,242,8
2021,10,243,7
2021,10,243,8
2021,9,171,7
2021,9,171,8
2021,9,244,7
2021,9,244,8
2021,10,22,7
2021,10,22,8
2021,10,245,7
2021,10,245,8
2021,11,91,7
2021,11,91,8
2021,11,246,7
2021,11,246,8
2021,10,247,7
2021,10,247,8
2021,10,248,7
2021,10,248,8
2021,10,250,7
2021,10,250,8
2021,10,251,7
2021,10,251,8
2021,11,241,7
2021,11,241,8
2021,11,252,7
2021,11,252,8
2021,11,253,7
2021,11,253,8
2021,11,254,7
2021,11,254,8
2021,11,237,7
2021,11,237,8
2021,11,255,7
2021,11,255,8
2021,12,256,7
2021,12,256,8
2021,12,257,7
2021,12,257,8
2021,12,258,7
2021,12,258,8
2021,12,259,7
2021,12,259,8
2021,11,260,7
2021,11,260,8
2021,11,261,7
2021,11,261,8
2021,11,249,7
2021,11,249,8
2021,11,262,7
2021,11,262,8
2021,11,263,7
2021,11,263,8
2021,11,264,7
2021,11,264,8
2021,11,53,7
2021,11,53,8
2021,11,266,7
2021,11,266,8
2021,11,265,7
2021,11,265,8
2021,11,267,7
2021,11,267,8
2021,12,268,7
2021,12,268,8
2021,12,269,7
2021,12,269,8
2021,12,270,7
2021,12,270,8
2021,12,271,7
2021,12,271,8
2021,13,272,7
2021,13,272,8
2021,13,273,7
2021,13,273,8
2021,12,274,7
2021,12,274,8
2021,12,275,7
2021,12,275,8
2021,12,170,7
2021,12,170,8
2021,12,276,7
2021,12,276,8
2021,13,47,7
2021,13,47,8
2021,13,277,7
2021,13,277,8
2021,5,1,9
2021,5,1,10
2021,5,2,9
2021,5,2,10
2021,4,3,9
2021,4,3,10
2021,4,4,9
2021,4,4,10
2021,3,5,9
2021,3,5,10
2021,3,6,9
2021,3,6,10
2021,2,7,9
2021,2,7,10
2021,2,8,9
2021,2,8,10
2021,0,9,9
2021,0,9,10
2021,0,10,9
2021,0,10,10
2021,1,11,9
2021,1,11,10
2021,1,25,9
2021,1,25,10
2021,1,12,9
2021,1,12,10
2021,1,13,9
2021,1,13,10
2021,3,14,9
2021,3,14,10
2021,3,15,9
2021,3,15,10
2021,5,16,9
2021,5,16,10
2021,5,17,9
2021,5,17,10
2021,6,18,9
2021,6,18,10
2021,6,19,9
2021,6,19,10
2021,4,20,9
2021,4,20,10
2021,4,21,9
2021,4,21,10
2021,2,23,9
2021,2,23,10
2021,2,24,9
2021,2,24,10
2021,1,27,9
2021,1,27,10
2021,1,28,9
2021,1,28,10
2021,2,29,9
2021,2,29,10
2021,2,30,9
2021,2,30,10
2021,3,31,9
2021,3,31,10
2021,3,114,9
2021,3,114,10
2021,4,32,9
2021,4,32,10
2021,4,33,9
2021,4,33,10
2021,5,34,9
2021,5,34,10
2021,5,37,9
2021,5,37,10
2021,6,35,9
2021,6,35,10
2021,6,58,9
2021,6,58,10
2021,6,36,9
2021,6,36,10
2021,6,66,9
2021,6,66,10
2021,4,38,9
2021,4,38,10
2021,4,39,9
2021,4,39,10
2021,2,41,9
2021,2,41,10
2021,2,42,9
2021,2,42,10
2021,2,43,9
2021,2,43,10
2021,2,45,9
2021,2,45,10
2021,1,26,9
2021,1,26,10
2021,1,44,9
2021,1,44,10
2021,2,46,9
2021,2,46,10
2021,2,57,9
2021,2,57,10
2021,3,48,9
2021,3,48,10
2021,3,54,9
2021,3,54,10
2021,4,49,9
2021,4,49,10
2021,4,50,9
2021,4,50,10
2021,5,52,9
2021,5,52,10
2021,5,82,9
2021,5,82,10
2021,3,55,9
2021,3,55,10
2021,3,56,9
2021,3,56,10
2021,2,61,9
2021,2,61,10
2021,2,62,9
2021,2,62,10
2021,3,40,9
2021,3,40,10
2021,3,63,9
2021,3,63,10
2021,4,64,9
2021,4,64,10
2021,4,65,9
2021,4,65,10
2021,5,67,9
2021,5,67,10
2021,5,68,9
2021,5,68,10
2021,4,69,9
2021,4,69,10
2021,4,70,9
2021,4,70,10
2021,3,71,9
2021,3,71,10
2021,3,72,9
2021,3,72,10
2021,3,60,9
2021,3,60,10
2021,3,73,9
2021,3,73,10
2021,2,59,9
2021,2,59,10
2021,2,74,9
2021,2,74,10
2021,2,75,9
2021,2,75,10
2021,2,89,9
2021,2,89,10
2021,2,76,9
2021,2,76,10
2021,2,88,9
2021,2,88,10
2021,3,77,9
2021,3,77,10
2021,3,87,9
2021,3,87,10
2021,3,78,9
2021,3,78,10
2021,3,79,9
2021,3,79,10
2021,4,80,9
2021,4,80,10
2021,4,84,9
2021,4,84,10
2021,5,81,9
2021,5,81,10
2021,5,83,9
2021,5,83,10
2021,4,85,9
2021,4,85,10
2021,4,86,9
2021,4,86,10
2021,5,95,9
2021,5,95,10
2021,5,96,9
2021,5,96,10
2021,6,98,9
2021,6,98,10
2021,6,99,9
2021,6,99,10
2021,4,94,9
2021,4,94,10
2021,4,100,9
2021,4,100,10
2021,4,93,9
2021,4,93,10
2021,4,101,9
2021,4,101,10
2021,4,92,9
2021,4,92,10
2021,4,102,9
2021,4,102,10
2021,3,103,9
2021,3,103,10
2021,3,104,9
2021,3,104,10
2021,3,106,9
2021,3,106,10
2021,3,107,9
2021,3,107,10
2021,4,108,9
2021,4,108,10
2021,4,109,9
2021,4,109,10
2021,5,110,9
2021,5,110,10
2021,5,111,9
2021,5,111,10
2021,5,112,9
2021,5,112,10
2021,5,113,9
2021,5,113,10
2021,4,115,9
2021,4,115,10
2021,4,116,9
2021,4,116,10
2021,3,119,9
2021,3,119,10
2021,3,120,9
2021,3,120,10
2021,5,122,9
2021,5,122,10
2021,5,123,9
2021,5,123,10
2021,5,124,9
2021,5,124,10
2021,5,125,9
2021,5,125,10
2021,6,126,9
2021,6,126,10
2021,6,127,9
2021,6,127,10
2021,4,128,9
2021,4,128,10
2021,4,129,9
2021,4,129,10
2021,4,130,9
2021,4,130,10
2021,4,131,9
2021,4,131,10
2021,4,132,9
2021,4,132,10
2021,4,133,9
2021,4,133,10
2021,4,117,9
2021,4,117,10
2021,4,134,9
2021,4,134,10
2021,5,135,9
2021,5,135,10
2021,5,136,9
2021,5,136,10
2021,6,137,9
2021,6,137,10
2021,6,138,9
2021,6,138,10
2021,6,139,9
2021,6,139,10
2021,6,140,9
2021,6,140,10
2021,5,141,9
2021,5,141,10
2021,5,142,9
2021,5,142,10
2021,4,144,9
2021,4,144,10
2021,4,145,9
2021,4,145,10
2021,4,146,9
2021,4,146,10
2021,4,147,9
2021,4,147,10
2021,5,149,9
2021,5,149,10
2021,5,150,9
2021,5,150,10
2021,6,151,9
2021,6,151,10
2021,6,152,9
2021,6,152,10
2021,6,153,9
2021,6,153,10
2021,6,154,9
2021,6,154,10
2021,6,155,9
2021,6,155,10
2021,6,175,9
2021,6,175,10
2021,5,121,9
2021,5,121,10
2021,5,156,9
2021,5,156,10
2021,5,148,9
2021,5,148,10
2021,5,157,9
2021,5,157,10
2021,5,158,9
2021,5,158,10
2021,5,172,9
2021,5,172,10
2021,5,159,9
2021,5,159,10
2021,5,160,9
2021,5,160,10
2021,5,161,9
2021,5,161,10
2021,5,169,9
2021,5,169,10
2021,5,143,9
2021,5,143,10
2021,5,162,9
2021,5,162,10
2021,6,163,9
2021,6,163,10
2021,6,164,9
2021,6,164,10
2021,7,165,9
2021,7,165,10
2021,7,166,9
2021,7,166,10
2021,6,167,9
2021,6,167,10
2021,6,168,9
2021,6,168,10
2021,6,176,9
2021,6,176,10
2021,6,177,9
2021,6,177,10
2021,7,178,9
2021,7,178,10
2021,7,179,9
2021,7,179,10
2021,6,174,9
2021,6,174,10
2021,6,180,9
2021,6,180,10
2021,6,181,9
2021,6,181,10
2021,6,197,9
2021,6,197,10
2021,6,173,9
2021,6,173,10
2021,6,182,9
2021,6,182,10
2021,6,183,9
2021,6,183,10
2021,6,196,9
2021,6,196,10
2021,6,184,9
2021,6,184,10
2021,6,185,9
2021,6,185,10
2021,6,186,9
2021,6,186,10
2021,6,187,9
2021,6,187,10
2021,7,188,9
2021,7,188,10
2021,7,189,9
2021,7,189,10
2021,7,190,9
2021,7,190,10
2021,7,191,9
2021,7,191,10
2021,7,192,9
2021,7,192,10
2021,7,193,9
2021,7,193,10
2021,7,194,9
2021,7,194,10
2021,7,195,9
2021,7,195,10
2021,7,198,9
2021,7,198,10
2021,7,199,9
2021,7,199,10
2021,7,105,9
2021,7,105,10
2021,7,200,9
2021,7,200,10
2021,8,118,9
2021,8,118,10
2021,8,201,9
2021,8,201,10
2021,7,204,9
2021,7,204,10
2021,7,205,9
2021,7,205,10
2021,7,206,9
2021,7,206,10
2021,7,207,9
2021,7,207,10
2021,8,208,9
2021,8,208,10
2021,8,209,9
2021,8,209,10
2021,7,210,9
2021,7,210,10
2021,7,211,9
2021,7,211,10
2021,8,212,9
2021,8,212,10
2021,8,213,9
2021,8,213,10
2021,8,214,9
2021,8,214,10
2021,8,215,9
2021,8,215,10
2021,8,216,9
2021,8,216,10
2021,8,217,9
2021,8,217,10
2021,8,219,9
2021,8,219,10
2021,8,220,9
2021,8,220,10
2021,8,221,9
2021,8,221,10
2021,8,222,9
2021,8,222,10
2021,8,203,9
2021,8,203,10
2021,8,223,9
2021,8,223,10
2021,8,202,9
2021,8,202,10
2021,8,224,9
2021,8,224,10
2021,9,51,9
2021,9,51,10
2021,9,225,9
2021,9,225,10
2021,8,90,9
2021,8,90,10
2021,8,226,9
2021,8,226,10
2021,8,227,9
2021,8,227,10
2021,8,228,9
2021,8,228,10
2021,8,229,9
2021,8,229,10
2021,8,230,9
2021,8,230,10
2021,9,218,9
2021,9,218,10
2021,9,231,9
2021,9,231,10
2021,9,233,9
2021,9,233,10
2021,9,234,9
2021,9,234,10
2021,9,235,9
2021,9,235,10
2021,9,236,9
2021,9,236,10
2021,10,232,9
2021,10,232,10
2021,10,238,9
2021,10,238,10
2021,10,239,9
2021,10,239,10
2021,10,240,9
2021,10,240,10
2021,9,242,9
2021,9,242,10
2021,9,243,9
2021,9,243,10
2021,8,171,9
2021,8,171,10
2021,8,244,9
2021,8,244,10
2021,9,22,9
2021,9,22,10
2021,9,245,9
2021,9,245,10
2021,10,91,9
2021,10,91,10
2021,10,246,9
2021,10,246,10
2021,9,247,9
2021,9,247,10
2021,9,248,9
2021,9,248,10
2021,9,250,9
2021,9,250,10
2021,9,251,9
2021,9,251,10
2021,10,241,9
2021,10,241,10
2021,10,252,9
2021,10,252,10
2021,10,253,9
2021,10,253,10
2021,10,254,9
2021,10,254,10
2021,10,237,9
2021,10,237,10
2021,10,255,9
2021,10,255,10
2021,11,256,9
2021,11,256,10
2021,11,257,9
2021,11,257,10
2021,11,258,9
2021,11,258,10
2021,11,259,9
2021,11,259,10
2021,10,260,9
2021,10,260,10
2021,10,261,9
2021,10,261,10
2021,10,249,9
2021,10,249,10
2021,10,262,9
2021,10,262,10
2021,10,263,9
2021,10,263,10
2021,10,264,9
2021,10,264,10
2021,10,53,9
2021,10,53,10
2021,10,266,9
2021,10,266,10
2021,10,265,9
2021,10,265,10
2021,10,267,9
2021,10,267,10
2021,11,268,9
2021,11,268,10
2021,11,269,9
2021,11,269,10
2021,11,270,9
2021,11,270,10
2021,11,271,9
2021,11,271,10
2021,12,272,9
2021,12,272,10
2021,12,273,9
2021,12,273,10
2021,11,274,9
2021,11,274,10
2021,11,275,9
2021,11,275,10
2021,11,170,9
2021,11,170,10
2021,11,276,9
2021,11,276,10
2021,12,47,9
2021,12,47,10
2021,12,277,9
2021,12,277,10
2021,6,1,11
2021,6,1,25
2021,6,2,11
2021,6,2,25
2021,5,3,11
2021,5,3,25
2021,5,4,11
2021,5,4,25
2021,4,5,11
2021,4,5,25
2021,4,6,11
2021,4,6,25
2021,3,7,11
2021,3,7,25
2021,3,8,11
2021,3,8,25
2021,1,9,11
2021,1,9,25
2021,1,10,11
2021,1,10,25
2021,0,11,11
2021,0,11,25
2021,0,25,11
2021,0,25,25
2021,2,14,11
2021,2,14,25
2021,2,15,11
2021,2,15,25
2021,4,16,11
2021,4,16,25
2021,4,17,11
2021,4,17,25
2021,5,18,11
2021,5,18,25
2021,5,19,11
2021,5,19,25
2021,3,20,11
2021,3,20,25
2021,3,21,11
2021,3,21,25
2021,1,23,11
2021,1,23,25
2021,1,24,11
2021,1,24,25
2021,2,27,11
2021,2,27,25
2021,2,28,11
2021,2,28,25
2021,3,29,11
2021,3,29,25
2021,3,30,11
2021,3,30,25
2021,4,31,11
2021,4,31,25
2021,4,114,11
2021,4,114,25
2021,5,32,11
2021,5,32,25
2021,5,33,11
2021,5,33,25
2021,6,34,11
2021,6,34,25
2021,6,37,11
2021,6,37,25
2021,7,35,11
2021,7,35,25
2021,7,58,11
2021,7,58,25
2021,7,36,11
2021,7,36,25
2021,7,66,11
2021,7,66,25
2021,5,38,11
2021,5,38,25
2021,5,39,11
2021,5,39,25
2021,3,41,11
2021,3,41,25
2021,3,42,11
2021,3,42,25
2021,2,43,11
2021,2,43,25
2021,2,45,11
2021,2,45,25
2021,1,26,11
2021,1,26,25
2021,1,44,11
2021,1,44,25
2021,1,46,11
2021,1,46,25
2021,1,57,11
2021,1,57,25
2021,2,48,11
2021,2,48,25
2021,2,54,11
2021,2,54,25
2021,3,49,11
2021,3,49,25
2021,3,50,11
2021,3,50,25
2021,4,52,11
2021,4,52,25
2021,4,82,11
2021,4,82,25
2021,2,55,11
2021,2,55,25
2021,2,56,11
2021,2,56,25
2021,3,61,11
2021,3,61,25
2021,3,62,11
2021,3,62,25
2021,4,40,11
2021,4,40,25
2021,4,63,11
2021,4,63,25
2021,5,64,11
2021,5,64,25
2021,5,65,11
2021,5,65,25
2021,6,67,11
2021,6,67,25
2021,6,68,11
2021,6,68,25
2021,5,69,11
2021,5,69,25
2021,5,70,11
2021,5,70,25
2021,4,71,11
2021,4,71,25
2021,4,72,11
2021,4,72,25
2021,3,60,11
2021,3,60,25
2021,3,73,11
2021,3,73,25
2021,2,59,11
2021,2,59,25
2021,2,74,11
2021,2,74,25
2021,2,75,11
2021,2,75,25
2021,2,89,11
2021,2,89,25
2021,2,76,11
2021,2,76,25
2021,2,88,11
2021,2,88,25
2021,2,77,11
2021,2,77,25
2021,2,87,11
2021,2,87,25
2021,2,78,11
2021,2,78,25
2021,2,79,11
2021,2,79,25
2021,3,80,11
2021,3,80,25
2021,3,84,11
2021,3,84,25
2021,4,81,11
2021,4,81,25
2021,4,83,11
2021,4,83,25
2021,3,85,11
2021,3,85,25
2021,3,86,11
2021,3,86,25
2021,6,95,11
2021,6,95,25
2021,6,96,11
2021,6,96,25
2021,7,98,11
2021,7,98,25
2021,7,99,11
2021,7,99,25
2021,5,94,11
2021,5,94,25
2021,5,100,11
2021,5,100,25
2021,5,93,11
2021,5,93,25
2021,5,101,11
2021,5,101,25
2021,4,92,11
2021,4,92,25
2021,4,102,11
2021,4,102,25
2021,3,103,11
2021,3,103,25
2021,3,104,11
2021,3,104,25
2021,3,106,11
2021,3,106,25
2021,3,107,11
2021,3,107,25
2021,3,108,11
2021,3,108,25
2021,3,109,11
2021,3,109,25
2021,4,110,11
2021,4,110,25
2021,4,111,11
2021,4,111,25
2021,4,112,11
2021,4,112,25
2021,4,113,11
2021,4,113,25
2021,3,115,11
2021,3,115,25
2021,3,116,11
2021,3,116,25
2021,3,119,11
2021,3,119,25
2021,3,120,11
2021,3,120,25
2021,5,122,11
2021,5,122,25
2021,5,123,11
2021,5,123,25
2021,6,124,11
2021,6,124,25
2021,6,125,11
2021,6,125,25
2021,6,126,11
2021,6,126,25
2021,6,127,11
2021,6,127,25
2021,4,128,11
2021,4,128,25
2021,4,129,11
2021,4,129,25
2021,4,130,11
2021,4,130,25
2021,4,131,11
2021,4,131,25
2021,4,132,11
2021,4,132,25
2021,4,133,11
2021,4,133,25
2021,4,117,11
2021,4,117,25
2021,4,134,11
2021,4,134,25
2021,4,135,11
2021,4,135,25
2021,4,136,11
2021,4,136,25
2021,5,137,11
2021,5,137,25
2021,5,138,11
2021,5,138,25
2021,5,139,11
2021,5,139,25
2021,5,140,11
2021,5,140,25
2021,5,141,11
2021,5,141,25
2021,5,142,11
2021,5,142,25
2021,4,144,11
2021,4,144,25
2021,4,145,11
2021,4,145,25
2021,4,146,11
2021,4,146,25
2021,4,147,11
2021,4,147,25
2021,5,149,11
2021,5,149,25
2021,5,150,11
2021,5,150,25
2021,6,151,11
2021,6,151,25
2021,6,152,11
2021,6,152,25
2021,6,153,11
2021,6,153,25
2021,6,154,11
2021,6,154,25
2021,6,155,11
2021,6,155,25
2021,6,175,11
2021,6,175,25
2021,5,121,11
2021,5,121,25
2021,5,156,11
2021,5,156,25
2021,5,148,11
2021,5,148,25
2021,5,157,11
2021,5,157,25
2021,5,158,11
2021,5,158,25
2021,5,172,11
2021,5,172,25
2021,5,159,11
2021,5,159,25
2021,5,160,11
2021,5,160,25
2021,5,161,11
2021,5,161,25
2021,5,169,11
2021,5,169,25
2021,5,143,11
2021,5,143,25
2021,5,162,11
2021,5,162,25
2021,5,163,11
2021,5,163,25
2021,5,164,11
2021,5,164,25
2021,6,165,11
2021,6,165,25
2021,6,166,11
2021,6,166,25
2021,6,167,11
2021,6,167,25
2021,6,168,11
2021,6,168,25
2021,6,176,11
2021,6,176,25
2021,6,177,11
2021,6,177,25
2021,7,178,11
2021,7,178,25
2021,7,179,11
2021,7,179,25
2021,6,174,11
2021,6,174,25
2021,6,180,11
2021,6,180,25
2021,6,181,11
2021,6,181,25
2021,6,197,11
2021,6,197,25
2021,6,173,11
2021,6,173,25
2021,6,182,11
2021,6,182,25
2021,6,183,11
2021,6,183,25
2021,6,196,11
2021,6,196,25
2021,6,184,11
2021,6,184,25
2021,6,185,11
2021,6,185,25
2021,6,186,11
2021,6,186,25
2021,6,187,11
2021,6,187,25
2021,7,188,11
2021,7,188,25
2021,7,189,11
2021,7,189,25
2021,7,190,11
2021,7,190,25
2021,7,191,11
